20:56:46,524 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
20:56:46,527 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
20:56:46,530 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
20:56:46,535 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
20:56:46,810 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
20:56:46,812 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
20:56:51,813 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
20:56:51,815 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
20:56:51,815 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
20:56:51,816 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
20:56:51,988 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
20:56:51,988 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
20:56:52,055 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
20:56:53,074 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
20:56:53,087 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
20:56:53,131 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
20:56:54,869 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 195 ms, 1 = 185 ms, 2 = 208 ms]
20:56:54,870 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
20:56:54,871 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
20:56:54,880 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
20:56:54,881 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
20:56:54,888 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
20:57:02,540 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.29 seconds, 1 = 7.16 seconds, 2 = 7.63 seconds]
20:57:02,544 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
20:57:02,545 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
20:57:02,550 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
20:57:02,552 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
20:57:02,553 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
20:57:02,596 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
20:57:02,606 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7 ms, 1 = 7 ms, 2 = 5 ms]
20:57:02,606 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
20:57:02,616 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
20:57:08,093 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.47 seconds, 1 = 5.47 seconds, 2 = 5.45 seconds]
20:57:08,093 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
