22:18:01,682 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
22:18:01,686 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
22:18:01,690 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
22:18:01,698 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
22:18:02,077 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
22:18:02,079 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
22:18:07,084 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
22:18:07,106 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
22:18:07,110 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
22:18:07,114 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
22:18:07,360 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
22:18:07,361 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
22:18:07,484 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
22:18:08,983 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
22:18:09,028 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
22:18:09,113 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
22:18:11,486 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 286 ms, 1 = 287 ms, 2 = 274 ms]
22:18:11,491 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
22:18:11,493 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
